trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1032,False,"{'a': 0.5, 'e': 1.3218877527365364e-224}",30,-20,75.96402361617143,"{0: 50, 1: 0, 2: 0, 3: 0, 4: 0}",0
1033,False,"{'a': 0.5, 'e': 8.017654507333419e-225}",20,14,12.22654082492616,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.5, 'e': 4.8629532776809074e-225}",35,25,17.86966529880921,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.5, 'e': 2.9495302596635135e-225}",35,20,20.02656357414243,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.5, 'e': 1.788980534236086e-225}",25,-9,54.998105516644465,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",0
1037,False,"{'a': 0.5, 'e': 1.0850715436432725e-225}",30,19,17.438733176696605,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.5, 'e': 6.5812915920135965e-226}",25,-5,55.801788563718986,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1039,False,"{'a': 0.5, 'e': 3.991755131065214e-226}",30,-30,90.94329898529611,"{0: 60, 1: 0, 2: 0, 3: 0, 4: 0}",0
1040,False,"{'a': 0.5, 'e': 2.4211218730562738e-226}",25,11,21.748010465282725,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.5, 'e': 1.4684846469095084e-226}",30,16,24.28966864171769,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.5, 'e': 8.906809616678977e-227}",30,15,26.94054170755377,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.5, 'e': 5.402253112739128e-227}",30,16,28.33228438400132,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.5, 'e': 3.2766321444042904e-227}",25,20,13.45293322436967,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.5, 'e': 1.987377856181155e-227}",25,4,38.88868705513345,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.5, 'e': 1.205405602207835e-227}",20,-4,42.70396743092734,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",0
1047,False,"{'a': 0.5, 'e': 7.311154551284224e-228}",25,5,38.75677742078166,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.5, 'e': 4.434439393251443e-228}",20,6,28.165075737849445,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.5, 'e': 2.6896234506444874e-228}",25,17,11.705949089818402,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.5, 'e': 1.6313390858979705e-228}",25,7,32.001692836880814,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.5, 'e': 9.894571719847004e-229}",20,12,16.30505678327999,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.5, 'e': 6.001361112812769e-229}",30,-16,77.69759322546999,"{0: 46, 1: 0, 2: 0, 3: 0, 4: 0}",0
1053,False,"{'a': 0.5, 'e': 3.640009514928073e-229}",25,10,23.080388996918195,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.5, 'e': 2.207777372449587e-229}",25,2,41.91001716225352,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.5, 'e': 1.3390846662104723e-229}",25,-11,56.130922514000396,"{0: 36, 1: 0, 2: 0, 3: 0, 4: 0}",0
1056,False,"{'a': 0.5, 'e': 8.121959060077093e-230}",20,15,10.160115666107748,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.5, 'e': 4.926217186867559e-230}",30,22,16.648052625977368,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.5, 'e': 2.987901760238494e-230}",25,-5,49.836894006960186,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1059,False,"{'a': 0.5, 'e': 1.8122540257939923e-230}",25,8,25.977670428591786,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.5, 'e': 1.099187629831706e-230}",20,2,34.933646007794444,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.5, 'e': 6.666909982697905e-231}",25,10,23.845682202003804,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.5, 'e': 4.043685310050502e-231}",25,11,23.952948211693087,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.5, 'e': 2.4526191187752155e-231}",20,-18,67.01931498633847,"{0: 38, 1: 0, 2: 0, 3: 0, 4: 0}",0
1064,False,"{'a': 0.5, 'e': 1.487588692134549e-231}",30,20,21.19333751467884,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.5, 'e': 9.022681508214216e-232}",25,3,32.88953100091232,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.5, 'e': 5.472532967554147e-232}",25,16,15.307688433257855,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.5, 'e': 3.319259031109752e-232}",20,15,9.695551028403294,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.5, 'e': 2.0132323698961145e-232}",20,-3,39.984319966381136,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",0
1069,False,"{'a': 0.5, 'e': 1.2210871574679187e-232}",20,4,24.01279781143691,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.5, 'e': 7.40626799185641e-233}",20,-3,40.67033230805728,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",0
1071,False,"{'a': 0.5, 'e': 4.492128611109229e-233}",20,-78,148.87350175881193,"{0: 98, 1: 0, 2: 0, 3: 0, 4: 0}",0
1072,False,"{'a': 0.5, 'e': 2.7246137300100766e-233}",25,-5,42.09730163949144,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1073,False,"{'a': 0.5, 'e': 1.6525617631251106e-233}",20,16,8.485631561779272,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.5, 'e': 1.002329376404146e-233}",20,12,14.336594969302402,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.5, 'e': 6.079434979197592e-234}",20,-1,34.674143201967,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.5, 'e': 3.687363708612775e-234}",30,-5,54.953821046828594,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1077,False,"{'a': 0.5, 'e': 2.236499142785329e-234}",30,22,14.56852416524838,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.5, 'e': 1.3565053005203248e-234}",20,10,19.638906155781715,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.5, 'e': 8.227620548282767e-235}",20,8,21.306158110275362,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.5, 'e': 4.990304119015165e-235}",25,3,41.905725020879586,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.5, 'e': 3.02677244947294e-235}",25,10,19.157580190505396,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.5, 'e': 1.8358302905788457e-235}",20,11,18.557991124376592,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.5, 'e': 1.1134873572652229e-235}",25,14,12.206622560255067,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.5, 'e': 6.753642213837523e-236}",25,14,16.832937723364346,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.5, 'e': 4.096291067421963e-236}",25,17,14.876009397233139,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.5, 'e': 2.4845261234984106e-236}",35,20,27.391087654418335,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.5, 'e': 1.5069412687587626e-236}",20,9,21.160378455366423,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.5, 'e': 9.140060818884451e-237}",20,-16,65.21939790012237,"{0: 36, 1: 0, 2: 0, 3: 0, 4: 0}",0
1089,False,"{'a': 0.5, 'e': 5.543727118291579e-237}",20,7,20.807866693856475,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.5, 'e': 3.3624404663242076e-237}",20,12,15.339383917369778,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.5, 'e': 2.0394232342840765e-237}",30,-5,67.27000847594994,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1092,False,"{'a': 0.5, 'e': 1.2369727197235934e-237}",25,4,41.69185461773748,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.5, 'e': 7.502618797404815e-238}",25,-26,89.19747582234358,"{0: 51, 1: 0, 2: 0, 3: 0, 4: 0}",0
1094,False,"{'a': 0.5, 'e': 4.550568328762347e-238}",25,6,29.32198448448535,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.5, 'e': 2.760059210511642e-238}",35,11,51.23303602616124,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.5, 'e': 1.6740605337975563e-238}",30,6,44.10600261688244,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.5, 'e': 1.0153690399631151e-238}",30,10,36.13366942514938,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.5, 'e': 6.158524536606115e-239}",20,-51,120.43352226975325,"{0: 71, 1: 0, 2: 0, 3: 0, 4: 0}",0
1099,False,"{'a': 0.5, 'e': 3.735333950044147e-239}",25,7,31.722111640226476,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.5, 'e': 2.2655945649672734e-239}",20,-10,47.350917755229574,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1101,False,"{'a': 0.5, 'e': 1.374152566130957e-239}",20,1,34.24416947265876,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.5, 'e': 8.334656624812175e-240}",20,-30,80.5647999490265,"{0: 50, 1: 0, 2: 0, 3: 0, 4: 0}",0
1103,False,"{'a': 0.5, 'e': 5.055224781125599e-240}",25,-48,121.62042328973986,"{0: 73, 1: 0, 2: 0, 3: 0, 4: 0}",0
1104,False,"{'a': 0.5, 'e': 3.0661488214917623e-240}",20,4,29.75192321637901,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.5, 'e': 1.8597132674765122e-240}",20,16,8.34599502872736,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.5, 'e': 1.127973114998866e-240}",25,19,8.8585703484272,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.5, 'e': 6.841502775783763e-241}",20,-2,36.202893660022276,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",0
1108,False,"{'a': 0.5, 'e': 4.149581192021939e-241}",25,-2,49.89164817256574,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",0
1109,False,"{'a': 0.5, 'e': 2.5168482179282025e-241}",25,11,20.823478183821013,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.5, 'e': 1.5265456100165585e-241}",20,13,13.818913888970183,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.5, 'e': 9.258967159247676e-242}",20,10,15.909976386327644,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.5, 'e': 5.6158474593561004e-242}",25,-29,83.0620111168703,"{0: 54, 1: 0, 2: 0, 3: 0, 4: 0}",0
1113,False,"{'a': 0.5, 'e': 3.406183664368772e-242}",20,3,27.247029607766613,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.5, 'e': 2.065954825051986e-242}",25,11,21.05931468474255,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.5, 'e': 1.2530649429752794e-242}",30,9,39.197487405238306,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.5, 'e': 7.600223065255696e-243}",20,-2,39.76861848322356,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",0
1117,False,"{'a': 0.5, 'e': 4.6097683097327105e-243}",25,-12,61.33193520659664,"{0: 37, 1: 0, 2: 0, 3: 0, 4: 0}",0
1118,False,"{'a': 0.5, 'e': 2.795965814024572e-243}",20,2,23.60799764380757,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.5, 'e': 1.6958389897142937e-243}",20,-15,58.59500450449178,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1120,False,"{'a': 0.5, 'e': 1.0285783411978163e-243}",20,7,21.776807406001883,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.5, 'e': 6.238642998528377e-244}",25,-16,69.94239238495395,"{0: 41, 1: 0, 2: 0, 3: 0, 4: 0}",0
1122,False,"{'a': 0.5, 'e': 3.783928253609018e-244}",20,6,24.702737034794662,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.5, 'e': 2.2950684999667505e-244}",20,10,14.183390651328699,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.5, 'e': 1.3920294113705172e-244}",20,-7,39.24356899552689,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",0
1125,False,"{'a': 0.5, 'e': 8.443085172179486e-245}",25,-11,53.17386544762035,"{0: 36, 1: 0, 2: 0, 3: 0, 4: 0}",0
1126,False,"{'a': 0.5, 'e': 5.120990019491976e-245}",20,-6,45.01403639585077,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",0
1127,False,"{'a': 0.5, 'e': 3.10603745490428e-245}",20,-14,50.55640916972947,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",0
1128,False,"{'a': 0.5, 'e': 1.883906946615242e-245}",20,0,36.59464475828225,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.5, 'e': 1.1426473231677555e-245}",20,14,12.199824289924955,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.5, 'e': 6.930506347398134e-246}",30,2,50.841165064773925,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.5, 'e': 4.2035645870299835e-246}",20,-2,34.87288097488771,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",0
1132,False,"{'a': 0.5, 'e': 2.5495908021159595e-246}",25,5,35.512516930916355,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.5, 'e': 1.5464049912046552e-246}",20,4,27.343363366360787,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.5, 'e': 9.379420394982686e-247}",30,6,38.59102151762121,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.5, 'e': 5.688906039890977e-247}",20,10,16.98621841780411,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.5, 'e': 3.450495933418259e-247}",30,16,31.675935585479785,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.5, 'e': 2.0928315748319355e-247}",20,-4,39.34202562051749,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",0
1138,False,"{'a': 0.5, 'e': 1.2693665157502435e-247}",20,6,25.728714016561337,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.5, 'e': 7.69909710215122e-248}",25,4,31.292648183209085,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.5, 'e': 4.669738444559404e-248}",20,15,7.1531696198287795,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.5, 'e': 2.832339539464062e-248}",20,-24,64.56750385134107,"{0: 44, 1: 0, 2: 0, 3: 0, 4: 0}",0
1142,False,"{'a': 0.5, 'e': 1.7179007694013138e-248}",35,7,45.29717017710245,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.5, 'e': 1.0419594869858195e-248}",20,4,28.145681669091626,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.5, 'e': 6.319803750353462e-249}",25,4,39.98654544091967,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.5, 'e': 3.8331547379562597e-249}",20,10,15.838127145809807,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.5, 'e': 2.3249258719932165e-249}",30,18,21.645871243821574,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.5, 'e': 1.4101388229230154e-249}",30,-9,62.37707802385591,"{0: 39, 1: 0, 2: 0, 3: 0, 4: 0}",0
1148,False,"{'a': 0.5, 'e': 8.552924305538928e-250}",25,-3,49.651847886751554,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",0
1149,False,"{'a': 0.5, 'e': 5.1876108215107433e-250}",20,-27,78.57848260336266,"{0: 47, 1: 0, 2: 0, 3: 0, 4: 0}",0
1150,False,"{'a': 0.5, 'e': 3.146445013903307e-250}",30,1,51.55169838808021,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.5, 'e': 1.908415370032299e-250}",20,-28,64.8314148549977,"{0: 48, 1: 0, 2: 0, 3: 0, 4: 0}",0
1152,False,"{'a': 0.5, 'e': 1.1575124333914198e-250}",25,7,29.613799958100085,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.5, 'e': 7.020667798504735e-251}",20,-10,52.97355044967308,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1154,False,"{'a': 0.5, 'e': 4.258250271450318e-251}",20,-14,55.83365416812045,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",0
1155,False,"{'a': 0.5, 'e': 2.582759346364262e-251}",20,5,20.504731286306228,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.5, 'e': 1.5665227302292857e-251}",20,13,15.004087345704832,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.5, 'e': 9.501440650208043e-252}",25,15,15.610706047591629,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.5, 'e': 5.762915065791117e-252}",20,-14,61.03744748359821,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",0
1159,False,"{'a': 0.5, 'e': 3.4953846767221607e-252}",25,7,31.314618473417323,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.5, 'e': 2.120057973921722e-252}",20,10,18.591397887259845,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.5, 'e': 1.285880161551771e-252}",30,17,22.01203203880585,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.5, 'e': 7.799257426973834e-253}",25,-32,93.53433675272747,"{0: 57, 1: 0, 2: 0, 3: 0, 4: 0}",0
1163,False,"{'a': 0.5, 'e': 4.730488752451095e-253}",20,-23,74.25337988162795,"{0: 43, 1: 0, 2: 0, 3: 0, 4: 0}",0
1164,False,"{'a': 0.5, 'e': 2.8691864637873547e-253}",25,-1,36.57489758386701,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.5, 'e': 1.740249558719502e-253}",20,3,27.45416160258317,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.5, 'e': 1.0555147129147588e-253}",25,13,22.45667817277113,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.5, 'e': 6.402020351605795e-254}",35,18,32.516166955724216,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.5, 'e': 3.8830216273531685e-254}",20,6,27.386132286710307,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.5, 'e': 2.3551716693169407e-254}",20,2,31.5740479401584,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.5, 'e': 1.4284838263273083e-254}",25,12,25.12236802627141,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.5, 'e': 8.66419237571129e-255}",20,-11,47.64418902784979,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",0
1172,False,"{'a': 0.5, 'e': 5.255098317517338e-255}",25,-37,108.54819691600831,"{0: 62, 1: 0, 2: 0, 3: 0, 4: 0}",0
1173,False,"{'a': 0.5, 'e': 3.187378249378541e-255}",25,-32,88.02813400423435,"{0: 57, 1: 0, 2: 0, 3: 0, 4: 0}",0
1174,False,"{'a': 0.5, 'e': 1.933242632349265e-255}",25,11,26.115462101002784,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.5, 'e': 1.172570929183388e-255}",20,-1,34.323387002925344,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.5, 'e': 7.112002192374557e-256}",20,12,10.749102564662616,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.5, 'e': 4.3136473816186357e-256}",25,-5,38.54762356058964,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1178,False,"{'a': 0.5, 'e': 2.616359392140825e-256}",20,11,13.32028311833017,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.5, 'e': 1.586902188160519e-256}",20,-7,47.744694003614626,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",0
1180,False,"{'a': 0.5, 'e': 9.625048310844212e-257}",25,7,32.30794214228705,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.5, 'e': 5.837886901742308e-257}",30,20,14.663280990108436,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.5, 'e': 3.540857393841504e-257}",20,1,33.38371568089361,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.5, 'e': 2.147638571035043e-257}",25,7,28.87848746155032,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.5, 'e': 1.302608639314182e-257}",20,-19,58.94196595849915,"{0: 39, 1: 0, 2: 0, 3: 0, 4: 0}",0
1185,False,"{'a': 0.5, 'e': 7.900720773506065e-258}",20,10,19.914456725161553,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.5, 'e': 4.792029382959941e-258}",30,-4,52.34466178700648,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",0
1187,False,"{'a': 0.5, 'e': 2.906512743009017e-258}",20,-1,36.901010697068386,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.5, 'e': 1.7628890914804348e-258}",30,-40,103.30889216639754,"{0: 70, 1: 0, 2: 0, 3: 0, 4: 0}",0
1189,False,"{'a': 0.5, 'e': 1.069246283655833e-258}",30,4,39.830076702370036,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.5, 'e': 6.485306538210541e-259}",30,3,49.02718894873312,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.5, 'e': 3.933537253059494e-259}",20,-8,48.73798829792161,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",0
1192,False,"{'a': 0.5, 'e': 2.3858109451023948e-259}",20,12,14.926835407376567,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.5, 'e': 1.4470674864825768e-259}",20,-22,65.33225242054394,"{0: 42, 1: 0, 2: 0, 3: 0, 4: 0}",0
1194,False,"{'a': 0.5, 'e': 8.776907972249797e-260}",20,-7,43.314098990785624,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",0
1195,False,"{'a': 0.5, 'e': 5.3234637826457406e-260}",30,13,27.781467245912335,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.5, 'e': 3.228844000044432e-260}",25,20,7.396502536359006,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.5, 'e': 1.9583928814561274e-260}",20,8,23.75649185750956,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.5, 'e': 1.1878253263661101e-260}",20,14,8.764699118330531,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.5, 'e': 7.204524788242109e-261}",25,3,37.84440966448703,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.5, 'e': 4.369765172728507e-261}",25,8,30.238335717748004,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.5, 'e': 2.6503965530043108e-261}",25,6,31.5760846669105,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.5, 'e': 1.6075467697937942e-261}",25,5,35.787765786978696,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.5, 'e': 9.750264028019429e-262}",30,16,20.010831437124146,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.5, 'e': 5.913834073286983e-262}",20,-9,44.272540222835836,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",0
1205,False,"{'a': 0.5, 'e': 3.5869216819018034e-262}",30,24,14.464908759559107,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.5, 'e': 2.1755779740614497e-262}",30,-13,74.92381738369718,"{0: 43, 1: 0, 2: 0, 3: 0, 4: 0}",0
1207,False,"{'a': 0.5, 'e': 1.3195547438637656e-262}",20,-33,88.91300409829681,"{0: 53, 1: 0, 2: 0, 3: 0, 4: 0}",0
1208,False,"{'a': 0.5, 'e': 8.003504093226247e-263}",25,-2,44.91606888750402,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",0
